,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
1363,2925063,0,22,400104,233,233,131,1,0,474011,2017-03-15,2017-03-03,2018-02-28,4581,2018-03-06,15.745903206748942
1364,3013006,2,1,400059,308,233,131,0,0,421301,2016-04-04,2016-09-12,2018-03-24,4545,2018-03-31,10.493659408273647
1365,2856090,0,22,400104,233,233,131,0,0,411040,2017-11-14,2017-09-28,2018-02-09,4581,2018-02-20,12.923016038419975
1366,3007514,1,27,110034,233,233,131,2,0,313001,2018-02-09,2018-02-07,2018-03-22,4388,2018-03-26,17.449232845307293
1367,2889149,14,8,700064,233,233,228,0,0,700073,2017-08-10,2017-03-31,2018-02-20,4506,2018-03-05,12.7544271320151
1368,2875961,1,2,110018,233,233,228,2,0,131001,2018-01-31,2017-12-13,2018-02-16,4388,2018-02-17,13.245870263483962
1369,2867223,0,3,560011,233,233,131,1,0,590008,2018-01-18,2017-02-23,2018-02-13,4467,2018-02-17,12.128385145764772
1370,2873608,11,2,110018,233,233,131,0,0,110059,2017-09-22,2017-09-22,2018-02-15,4093,2018-02-24,13.451184892296856
1371,2925348,1,3,560011,233,233,228,0,0,560066,2017-05-20,2016-11-19,2018-02-28,4460,2018-03-05,8.733184590490715
1372,2945022,2,6,160059,233,233,131,2,0,134109,2017-08-15,2017-08-12,2018-03-06,4549,2018-03-08,15.20294016010001
1373,2957934,1,3,560011,233,233,228,0,0,560048,2017-11-13,2016-06-15,2018-03-09,4460,2018-03-22,8.41998088888874
1374,2906967,2,2,110018,233,233,228,0,0,122505,2018-01-19,2017-12-12,2018-02-25,4094,2018-03-16,13.513451074097027
1375,3003310,0,26,560066,308,233,228,0,0,560065,2018-02-21,2017-01-18,2018-03-21,5001,2018-03-23,11.515363303811643
1376,2993274,1,23,400001,233,233,131,0,0,410501,2017-06-15,2017-06-15,2018-03-17,4398,2018-03-23,11.594444294980558
1377,2938560,0,3,560011,233,233,131,0,0,560064,2018-01-31,2018-01-31,2018-03-04,5001,2018-03-07,10.60908412236115
1378,3017886,6,2,110018,233,233,228,0,0,201304,2018-01-18,2017-06-23,2018-03-25,4148,2018-03-30,14.018591184776511
1379,3030324,10,24,110092,233,233,131,1,0,756114,2017-12-25,2017-09-01,2018-03-28,4150,2018-03-31,25.01163573484683
1380,3039059,16,1,400059,233,233,131,0,0,380001,2017-04-13,2017-04-13,2018-03-30,4011,2018-04-02,18.105103413787692
1381,3057892,1,23,400001,233,233,228,0,0,380052,2018-01-25,2018-01-06,2018-04-05,4398,2018-04-07,10.73001363630966
1382,3078950,0,22,400104,233,233,131,2,0,410210,2017-07-15,2017-07-13,2018-04-12,4581,2018-04-19,11.183547396720765
1383,3036848,0,26,560066,233,245,228,0,0,560034,2018-02-14,2017-02-10,2018-03-29,5001,2018-04-15,9.89739797916705
1384,2905505,2,2,110018,308,233,228,0,0,122002,2018-02-01,2017-05-15,2018-02-24,4094,2018-03-06,15.50077137185607
1385,2944195,0,21,110015,233,233,131,0,0,110017,2017-05-04,2017-05-03,2018-03-06,4580,2018-03-12,11.216879514106402
1386,2974110,2,2,110018,233,233,228,0,0,110094,2018-02-24,2017-01-21,2018-03-13,4091,2018-03-16,12.167772927377436
1387,3020907,1,27,110034,233,233,131,0,0,110052,2018-01-10,2017-02-26,2018-03-26,4388,2018-04-02,12.642501021400662
1388,2845157,1,9,411016,233,233,131,0,0,411018,2017-03-11,2017-03-11,2018-02-06,4021,2018-02-12,11.60063813316796
1389,2828126,0,22,400104,0,233,131,4,0,476337,2017-05-26,2017-05-23,2018-02-01,4581,2018-02-06,12.627129591807352
1390,3053861,0,7,500004,233,233,131,0,0,500081,2017-10-23,2017-10-15,2018-04-04,4403,2018-04-13,7.57640387695872
1391,2878982,0,22,400104,233,233,131,2,0,393001,2017-04-21,2016-10-26,2018-02-16,4581,2018-02-19,14.14694385962033
1392,3053815,0,26,560066,233,233,131,2,0,636006,2017-04-24,2017-04-21,2018-04-04,5001,2018-04-10,11.588049494205357
1393,3083830,0,6,160059,233,233,131,2,0,160002,2017-12-16,2017-12-14,2018-04-14,4441,2018-04-22,8.608566775106032
1394,2934487,0,21,110015,233,233,131,1,0,332001,2017-09-18,2017-09-09,2018-03-03,4580,2018-03-11,13.778653173536481
1395,2930486,0,7,500004,233,233,131,0,0,500045,2017-07-08,2017-06-26,2018-03-02,4403,2018-03-13,9.923429486039707
1396,2957237,0,21,110015,233,233,228,0,0,122001,2018-02-11,2018-02-09,2018-03-08,4580,2018-03-09,10.541140694531391
1397,2940616,2,12,302006,233,233,228,0,0,302028,2017-12-08,2018-04-03,2018-03-05,4453,2018-03-19,14.258960045901247
1398,3009311,2,6,160059,233,233,228,2,0,160103,2017-09-27,2017-01-22,2018-03-22,4549,2018-04-10,12.855784046210573
1399,2820780,1,3,560011,233,233,131,0,0,560005,2017-06-12,2017-06-12,2018-01-30,4460,2018-02-03,7.3439881013777795
1400,2854616,0,22,400104,233,233,228,0,0,421503,2017-08-19,2017-08-16,2018-02-09,4581,2018-02-12,11.036179160479534
1401,2883186,0,17,800001,233,233,131,2,0,846004,2017-08-21,2017-06-14,2018-02-18,4538,2018-02-21,17.76634022698379
1402,2896674,1,1,400059,233,233,131,0,0,400095,2017-06-04,2017-06-02,2018-02-22,4398,2018-03-02,11.820902965393815
1403,2905997,6,4,600024,233,233,228,0,0,600101,2018-01-21,2016-10-30,2018-02-24,4488,2018-02-28,10.743814312116225
1404,2939308,0,3,560011,233,233,131,2,0,580029,2018-01-10,2018-01-09,2018-03-04,4467,2018-03-13,12.762149215050476
1405,2971718,8,8,700064,233,233,131,0,0,700090,2017-12-11,2017-12-11,2018-03-12,4499,2018-03-14,14.826254306936802
1406,2931086,2,7,500004,233,233,131,0,0,500032,2017-03-15,2016-01-30,2018-03-02,4477,2018-03-14,12.461634759797663
1407,2962484,0,21,110015,233,233,131,2,0,134109,2018-01-28,2018-01-13,2018-03-10,4580,2018-03-17,13.167417113513425
1408,2981699,6,2,110018,233,233,228,0,0,122016,2017-07-04,2017-05-25,2018-03-15,4148,2018-03-22,12.897165025763082
1409,2999733,2,12,302006,233,233,228,2,0,342005,2017-11-03,2018-02-06,2018-03-20,4407,2018-03-22,15.783338462524481
1410,3009350,14,2,110018,233,233,228,0,0,121003,2017-10-11,2018-04-25,2018-03-22,5138,2018-03-29,9.400735117057065
1411,3037977,0,26,560066,308,233,131,0,0,560076,2017-05-11,2017-05-11,2018-03-30,5001,2018-04-03,9.19673321165119
1412,3001564,6,8,700064,233,233,228,0,0,700068,2017-11-17,2017-07-12,2018-03-20,4510,2018-03-22,13.775854317954852
1413,3032370,6,1,400059,233,233,228,0,0,400002,2018-02-07,2016-12-11,2018-03-28,4011,2018-03-31,11.738202469712038
1414,3063446,0,7,500004,233,233,228,0,0,500032,2018-03-19,2017-03-11,2018-04-07,4403,2018-04-09,7.240976023506721
1415,3062623,2,2,110018,233,233,228,0,0,110092,2017-10-29,2017-09-28,2018-04-06,4091,2018-04-10,11.123247611506201
1416,3053133,2,7,500004,233,233,131,0,0,500026,2017-12-15,2017-12-11,2018-04-04,4477,2018-04-15,9.435671756349679
1417,3085273,0,26,560066,233,233,131,0,0,560041,2017-09-08,2017-04-01,2018-04-14,5001,2018-04-17,7.836969630915341
1418,3085273,4,26,560066,233,233,131,0,0,560041,2017-09-08,2017-08-27,2018-04-14,5001,2018-04-17,7.729523815937065
1419,3035714,1,25,560037,233,245,131,0,0,560076,2016-11-29,2016-11-28,2018-03-29,4460,2018-04-04,8.25669651915869
1420,2971164,10,3,560011,233,233,131,0,0,560098,2018-02-18,2017-08-18,2018-03-12,4400,2018-03-16,14.724201727782056
1421,3041275,0,7,500004,233,233,131,0,0,500013,2017-01-25,2018-01-16,2018-03-31,4403,2018-04-04,6.921339671104084
1422,3056012,0,21,110015,233,233,131,2,0,134003,2017-06-23,2017-06-21,2018-04-05,4580,2018-04-10,10.453753485040076
1423,2953702,0,17,800001,233,233,131,0,0,800001,2017-07-29,2017-07-27,2018-03-08,4538,2018-03-10,11.27472856996528
1424,2928785,2,9,411016,233,233,131,0,0,411033,2018-01-05,2018-01-05,2018-03-01,4022,2018-03-05,14.236700391549771
1425,2873069,0,2,110018,233,245,131,0,0,110027,2017-07-05,2017-06-14,2018-02-15,4147,2018-02-21,12.146159790385807
1426,2843204,0,21,110015,233,233,131,0,0,302015,2017-08-05,2017-08-02,2018-02-06,4580,2018-02-14,11.791907146779122
1427,3075521,0,26,560066,233,233,131,0,0,560083,2017-05-31,2017-05-29,2018-04-11,5001,2018-04-12,8.260764786479847
1428,2970302,1,25,560037,233,245,131,0,0,560032,2017-05-11,2017-05-11,2018-03-11,4460,2018-03-15,11.047181181313734
1429,2957210,1,25,560037,233,233,131,0,0,600042,2017-11-12,2017-11-11,2018-03-08,4460,2018-03-19,13.076027969698133
1430,2940628,0,21,110015,233,233,131,2,0,132103,2016-09-01,2016-08-31,2018-03-05,4580,2018-03-14,12.793539665797015
1431,2988496,0,21,110015,233,233,131,0,0,121008,2018-02-17,2018-02-03,2018-03-16,4580,2018-03-19,9.949787849280662
1432,3066126,1,27,110034,233,233,228,2,0,243001,2018-03-22,2018-03-21,2018-04-08,4388,2018-04-11,13.097504250092731
1433,2827317,0,17,800001,233,233,131,2,0,805103,2017-05-09,2017-05-06,2018-02-01,4538,2018-02-06,17.058708221142734
1434,2834234,2,4,600024,233,233,131,0,0,600096,2017-02-22,2017-02-11,2018-02-03,4483,2018-02-09,13.013315099882506
1435,2870172,5,1,400059,233,233,131,0,0,560039,2018-01-27,2018-01-14,2018-02-14,4011,2018-02-20,15.352817110336293
1436,2910244,1,3,560011,233,233,131,0,0,560022,2017-05-07,2017-05-02,2018-02-26,4460,2018-03-03,10.898357672505819
1437,2851602,2,7,500004,233,233,228,2,0,530045,2017-05-20,2016-06-04,2018-02-08,4477,2018-02-27,15.23790427415223
1438,2934787,17,1,400059,233,233,131,2,0,364001,2017-07-30,2017-07-25,2018-03-03,4011,2018-03-07,21.072441086504405
1439,2943650,0,22,400104,233,233,131,0,0,400012,2017-07-13,2017-07-04,2018-03-06,4581,2018-03-14,12.858993444321472
1440,2979895,1,23,400001,233,233,131,0,0,400033,2017-05-19,2017-05-19,2018-03-14,4398,2018-03-16,11.196123255265135
1441,2943405,12,2,110018,233,233,131,2,0,211003,2017-12-27,2017-12-15,2018-03-05,4092,2018-03-12,23.106482941466275
1442,2971500,0,26,560066,233,233,131,0,0,600078,2017-11-15,2018-04-24,2018-03-12,5001,2018-03-16,11.907111235848047
1443,2974268,6,1,400059,233,233,131,0,0,421306,2016-07-22,2016-06-15,2018-03-13,4011,2018-03-20,14.165244713389344
1444,3012249,2,2,110018,308,233,131,0,0,110065,2017-08-17,2017-08-15,2018-03-23,4550,2018-03-27,10.312793718416675
1445,3006755,4,2,110018,233,233,228,1,0,141007,2018-02-21,2018-02-09,2018-03-22,5138,2018-03-27,11.51546724542954
1446,2959779,15,1,400059,233,233,228,0,0,110092,2018-01-27,2018-01-26,2018-03-09,4390,2018-03-26,20.582514611846864
1447,3038170,8,23,400001,233,233,131,1,0,388450,2018-02-07,2018-02-07,2018-03-30,4398,2018-04-06,14.165010035378282
1448,3088867,1,27,110034,233,233,228,0,0,110029,2018-04-01,2017-12-21,2018-04-16,4388,2018-04-18,7.59233924840656
1449,2859863,2,2,110018,233,245,131,0,0,110092,2017-11-02,2015-12-05,2018-02-10,4091,2018-02-22,14.096479344096462
1450,3001396,1,23,400001,233,245,131,2,0,390013,2017-10-02,2017-09-29,2018-03-20,4398,2018-03-28,13.962401214175541
1451,2875874,0,22,400104,233,233,131,2,0,403508,2017-12-13,2017-06-20,2018-02-16,4581,2018-02-24,13.10403079605157
1452,3047565,0,22,400104,233,233,228,2,0,390004,2018-02-15,2018-01-22,2018-04-02,4581,2018-04-04,11.960387977629573
1453,2820630,0,22,400104,233,233,131,2,0,413002,2017-09-26,2017-06-27,2018-01-30,4581,2018-02-08,12.59703441501707
1454,2912500,0,22,400104,233,233,131,1,0,391110,2017-06-14,2017-06-09,2018-02-27,4581,2018-03-02,15.553762097124084
1455,2971213,0,21,110015,233,233,131,0,0,110008,2017-07-29,2017-07-27,2018-03-12,4580,2018-03-16,10.488729723358547
1456,3014633,2,9,411016,233,233,131,0,0,411038,2017-11-22,2017-11-17,2018-03-24,4548,2018-03-27,11.719573270672088
1457,2951422,2,9,411016,233,233,131,2,0,442401,2017-11-12,2017-09-22,2018-03-07,4548,2018-03-12,16.891903975926017
1458,2934451,1,6,160059,201,233,131,3,0,132041,2017-05-29,2017-05-27,2018-03-03,4437,2018-04-03,15.790810366366667
1459,2934451,1,6,160059,201,233,131,3,0,132041,2017-05-29,2017-05-24,2018-03-03,4437,2018-04-03,15.790810366366667
1460,3023059,8,6,160059,233,233,131,1,0,141001,2017-12-15,2017-12-15,2018-03-26,4437,2018-04-05,10.341081993260476
1461,2858522,1,7,500004,233,233,228,2,0,505209,2018-01-16,2018-01-10,2018-02-10,4474,2018-02-12,11.835273214640194
1462,2870729,2,9,411016,233,233,131,2,0,410507,2017-08-13,2017-08-13,2018-02-14,4022,2018-02-27,17.297856876423783
1463,2976688,2,3,560011,233,233,131,1,0,571405,2017-09-15,2016-10-19,2018-03-13,4461,2018-03-22,14.555035595678628
1464,2981253,6,2,110018,308,233,228,0,0,122001,2018-01-28,2017-02-13,2018-03-14,4148,2018-03-23,14.797800457532206
1465,2820378,8,6,160059,233,233,131,1,0,141008,2017-12-13,2017-12-13,2018-01-30,4437,2018-02-07,11.564263118022764
1466,2861167,1,1,400059,233,233,131,0,0,400604,2017-05-03,2017-05-02,2018-02-11,4398,2018-02-14,11.517995040500272
1467,2846849,12,5,380009,233,233,131,0,0,382405,2017-02-27,2017-02-25,2018-02-06,4034,2018-02-09,12.087220514686015
1468,2851358,0,22,400104,233,233,131,0,0,411008,2017-10-21,2017-10-14,2018-02-08,4581,2018-02-13,13.009265540475281
1469,2877420,0,7,500004,233,233,131,0,0,500001,2017-09-29,2016-11-28,2018-02-16,4403,2018-02-20,8.578790802648387
1470,2882355,0,21,110015,233,233,131,2,0,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,14.368221128650971
1471,2882355,0,21,110015,233,233,131,2,0,248001,2017-07-27,2017-07-24,2018-02-17,4580,2018-02-19,14.368221128650971
1472,2861832,14,1,400059,233,233,131,0,0,400066,2017-06-09,2017-06-05,2018-02-12,4012,2018-02-19,16.12987270750328
1473,2926584,2,3,560011,233,233,228,0,0,560066,2017-05-27,2017-05-23,2018-02-28,4469,2018-03-04,11.672224359904302
1474,2823751,0,17,800001,233,233,131,2,0,805103,2017-10-20,2017-10-18,2018-01-31,4538,2018-02-16,17.296903876570155
1475,2972070,0,22,400104,233,233,131,2,0,431001,2017-06-28,2017-06-24,2018-03-12,4581,2018-03-15,14.777497725019758
1476,3010776,0,21,110015,233,233,131,0,0,122015,2017-07-06,2017-07-03,2018-03-23,4580,2018-03-26,9.414000353901352
1477,2961709,1,10,226010,233,233,131,4,0,0,2017-07-30,2015-09-03,2018-03-09,4444,2018-03-14,18.82451027550484
1478,2961709,23,10,226010,233,233,131,4,0,0,2017-07-30,2015-11-05,2018-03-09,4444,2018-03-14,30.48663280955435
1479,3003876,14,24,110092,233,233,228,0,0,400078,2017-05-25,2017-03-22,2018-03-21,4150,2018-04-04,9.907983755929036
1480,3085331,1,27,110034,233,233,228,0,0,110018,2018-03-23,2018-03-15,2018-04-14,4388,2018-04-22,8.534500621605865
1481,2825457,0,21,110015,233,233,228,0,0,122002,2017-10-13,2017-01-28,2018-01-31,4580,2018-02-03,10.628438435387258
1482,2899959,0,22,400104,233,233,131,2,0,360007,2017-02-10,2017-02-08,2018-02-23,4581,2018-02-27,15.475129018832282
1483,2969996,0,21,110015,233,233,131,0,0,110067,2017-12-15,2017-12-04,2018-03-11,4580,2018-03-13,11.214760737116094
1484,2835946,2,12,302006,233,233,131,0,0,302015,2017-12-16,2017-12-16,2018-02-03,4453,2018-02-06,14.956815250045635
1485,3058938,2,1,400059,233,233,228,2,0,482001,2017-07-15,2017-06-28,2018-04-05,4545,2018-04-09,13.49979801526271
1486,2957496,8,23,400001,233,233,131,2,0,394107,2018-01-10,2018-01-10,2018-03-08,4398,2018-03-15,15.045464965294828
1487,2980061,0,26,560066,233,233,131,0,0,600093,2017-04-22,2017-04-21,2018-03-14,5001,2018-03-17,12.645099415400985
1488,2994328,2,8,700064,233,233,131,1,0,786125,2017-11-21,2017-11-21,2018-03-18,4511,2018-03-22,20.105104671253656
1489,3063238,1,27,110034,233,233,131,2,0,342001,2017-09-11,2017-09-04,2018-04-07,4388,2018-04-10,14.203279299320736
1490,2898706,0,21,110015,233,233,131,1,0,344001,2017-07-26,2017-07-14,2018-02-22,4580,2018-02-24,15.655342101941985
1491,2904187,0,21,110015,233,233,131,1,0,141001,2017-03-25,2017-03-22,2018-02-24,4580,2018-02-27,13.170110867412085
1492,2940125,14,3,560011,233,233,131,0,0,560071,2017-06-23,2017-06-11,2018-03-05,4400,2018-03-13,11.03247623514989
1493,3015648,0,8,700064,233,233,131,0,0,700007,2018-02-26,2018-02-23,2018-03-24,4508,2018-03-31,10.008733855731714
1494,2887547,2,7,500004,233,233,131,0,0,500072,2017-12-11,2017-12-11,2018-02-19,4477,2018-02-22,12.554221144892713
1495,2850565,7,3,560011,233,233,131,0,0,560035,2017-02-15,2017-02-11,2018-02-07,4467,2018-02-15,11.151743024568717
1496,2843563,0,2,110018,233,233,131,2,0,248001,2018-01-08,2018-02-24,2018-02-06,4147,2018-02-14,16.225473559481028
1497,2840684,29,1,400059,233,233,131,0,0,400101,2017-02-16,2017-02-12,2018-02-05,4011,2018-02-15,18.897017862778373
1498,2876658,0,21,110015,233,233,131,2,0,124001,2018-01-08,2017-08-30,2018-02-16,4580,2018-02-20,13.23724596270995
1499,2839017,2,8,700064,201,233,131,4,0,744103,2016-12-31,2016-12-24,2018-02-04,4500,2018-02-10,18.816979332749902
1500,2907381,13,8,700064,233,233,131,0,0,700039,2017-09-18,2017-08-29,2018-02-26,4508,2018-02-27,14.334869898862209
1501,2845047,8,8,700064,233,233,131,2,0,734005,2018-01-23,2018-01-23,2018-02-06,4499,2018-02-17,15.606761907435386
1502,2881055,2,4,600024,233,233,131,0,0,600100,2017-03-12,2017-03-12,2018-02-17,4483,2018-02-25,12.819372930290106
1503,2940791,0,21,110015,233,233,131,2,0,202001,2017-07-11,2016-10-19,2018-03-05,4580,2018-03-09,15.207673609804658
1504,2923130,2,2,110018,308,233,228,0,0,122017,2018-01-08,2016-03-03,2018-02-28,4094,2018-03-06,15.229248138345188
1505,2855880,12,2,110018,233,233,131,0,0,110053,2017-03-12,2017-03-12,2018-02-09,4092,2018-03-09,10.97969857397219
1506,2895677,3,2,110018,233,233,131,2,0,520001,2017-12-07,2017-12-07,2018-02-22,4095,2018-03-05,20.061035577135595
1507,2939969,2,2,110018,233,233,228,0,0,201001,2017-08-04,2017-07-17,2018-03-05,4550,2018-03-07,13.566331174995197
1508,2931381,0,21,110015,233,233,131,2,0,180011,2018-01-31,2018-01-29,2018-03-03,4580,2018-03-07,15.399538818325262
1509,2958942,0,22,400104,233,233,131,0,0,380007,2017-07-13,2017-05-04,2018-03-09,4581,2018-03-17,12.384197411044429
1510,2958942,0,22,400104,233,233,131,0,0,380007,2017-07-13,2017-03-16,2018-03-09,4581,2018-03-17,12.384197411044429
1511,2940651,0,21,110015,201,233,131,4,0,201102,2017-04-23,2017-04-04,2018-03-05,4580,2018-03-14,15.033706140998275
1512,2895715,2,1,400059,233,233,131,0,0,421302,2017-08-17,2017-08-06,2018-02-22,4545,2018-03-19,13.655803178743326
1513,2976007,2,8,700064,233,233,228,0,0,700001,2018-02-05,2018-02-05,2018-03-13,4511,2018-03-18,13.979255325594764
1514,3041714,0,21,110015,233,233,131,0,0,110046,2017-07-27,2017-07-26,2018-03-31,4580,2018-04-03,7.599053795973748
1515,3022224,8,17,800001,233,233,131,1,0,831003,2017-10-04,2017-10-03,2018-03-26,4370,2018-03-28,15.627769959384374
1516,3044246,0,22,400104,233,233,131,2,0,462022,2018-01-10,2017-12-29,2018-04-01,4581,2018-04-05,12.636753767529747
1517,3056191,12,2,110018,233,233,131,0,0,110035,2017-12-19,2017-12-19,2018-04-05,4092,2018-04-10,10.705780458560985
1518,3043041,1,27,110034,308,233,131,0,0,110088,2017-07-14,2017-07-13,2018-03-31,4388,2018-04-04,12.004327505748444
1519,2988886,0,8,700064,233,0,228,0,0,700001,2017-12-28,2017-12-22,2018-03-16,4508,2018-03-19,10.461319205605099
1520,2967734,1,3,560011,233,245,131,0,0,560041,2017-03-25,2017-03-25,2018-03-10,4460,2018-03-13,9.00371362585088
1521,2988165,11,1,400059,233,245,131,0,0,382405,2017-12-09,2017-12-09,2018-03-16,4015,2018-03-22,15.313382372327526
1522,2906910,2,8,700064,233,233,228,0,0,700156,2017-07-16,2017-01-18,2018-02-25,4500,2018-02-28,15.59833789544935
1523,2969028,0,8,700064,233,233,131,0,0,700156,2017-08-22,2017-08-21,2018-03-10,4508,2018-03-13,10.661612550575201
1524,3012181,2,7,500004,233,233,228,2,0,530017,2017-07-26,2017-06-24,2018-03-23,4477,2018-03-26,14.152199752761327
1525,2891597,0,22,400104,233,233,131,2,0,410206,2017-11-20,2016-09-01,2018-02-20,4581,2018-02-23,16.56712734308702
1526,2930948,2,4,600024,233,233,228,0,0,600090,2017-07-12,2017-03-17,2018-03-02,4483,2018-03-10,14.098621206898532
1527,2823103,0,21,110015,233,245,131,0,0,110015,2017-08-17,2017-08-16,2018-01-31,4580,2018-02-03,10.960646351426206
1528,2887711,0,17,800001,233,233,131,1,0,834009,2017-09-14,2017-05-18,2018-02-19,4538,2018-02-23,16.519632328488086
1529,2887711,0,17,800001,233,233,131,1,0,834009,2017-09-14,2017-05-18,2018-02-19,4538,2018-02-23,16.519632328488086
1530,2827669,2,12,302006,233,233,131,2,0,342001,2017-11-22,2017-11-06,2018-02-01,4453,2018-02-03,18.406857944789163
1531,2882296,12,6,160059,233,233,131,1,0,143001,2017-12-22,2017-12-22,2018-02-17,4435,2018-02-19,15.64113926970526
1532,3062819,2,12,302006,233,233,131,2,0,342001,2018-01-30,2018-01-24,2018-04-07,4453,2018-04-12,14.41233426870818
1533,2823578,0,21,110015,233,233,131,0,0,160055,2017-05-05,2017-05-03,2018-01-31,4580,2018-02-05,10.607748616993728
1534,2873819,11,8,700064,233,233,131,0,0,700007,2017-11-20,2017-11-20,2018-02-15,4503,2018-02-17,13.82268196562006
1535,2924933,0,21,110015,233,233,131,1,0,141001,2017-03-06,2017-03-03,2018-02-28,4580,2018-03-03,13.116988725923646
1536,2939209,2,10,226010,233,233,131,2,0,211016,2017-11-14,2017-11-14,2018-03-04,4547,2018-03-08,17.60376927308903
1537,2957526,2,8,700064,233,233,131,2,0,734001,2017-12-14,2017-12-13,2018-03-08,4511,2018-03-13,17.971782139837845
1538,3018940,1,7,500004,233,233,228,0,0,500045,2018-03-07,2018-02-26,2018-03-26,4474,2018-03-30,7.944073805945191
1539,3068972,1,25,560037,233,233,131,0,0,600084,2017-05-03,2017-05-02,2018-04-09,4482,2018-04-10,10.75109498909188
1540,2865732,1,7,500004,233,233,228,0,0,500072,2017-11-08,2017-07-06,2018-02-13,4474,2018-02-17,8.81941894402865
1541,3010057,0,26,560066,233,233,131,1,0,625706,2017-07-29,2017-07-26,2018-03-23,5001,2018-03-31,12.073455143938993
1542,3025020,14,24,110092,233,233,228,0,0,122001,2018-02-02,2017-05-01,2018-03-27,4150,2018-03-30,10.259883067747882
1543,3059944,0,21,110015,233,233,131,0,0,122001,2017-07-01,2017-06-25,2018-04-06,4580,2018-04-10,8.566439666799191
